,,,-00.002300000000,  -8.40000,
,,,-00.002296000000,  -8.80000,
,,,-00.002292000000,  -9.60000,
,,,-00.002288000000, -10.40000,
,,,-00.002284000000, -11.20000,
,,,-00.002280000000, -11.60000,
,,,-00.002276000000, -12.40000,
,,,-00.002272000000, -13.20000,
,,,-00.002268000000, -13.60000,
,,,-00.002264000000, -14.40000,
,,,-00.002260000000, -14.80000,
,,,-00.002256000000, -15.60000,
,,,-00.002252000000, -16.00000,
,,,-00.002248000000, -16.80000,
,,,-00.002244000000, -17.60000,
,,,-00.002240000000, -17.60000,
,,,-00.002236000000, -18.40000,
,,,-00.002232000000, -18.80000,
,,,-00.002228000000, -19.60000,
,,,-00.002224000000, -20.00000,
,,,-00.002220000000, -20.40000,
,,,-00.002216000000, -20.80000,
,,,-00.002212000000, -21.20000,
,,,-00.002208000000, -21.60000,
,,,-00.002204000000, -22.40000,
,,,-00.002200000000, -22.40000,
,,,-00.002196000000, -22.80000,
,,,-00.002192000000, -23.20000,
,,,-00.002188000000, -23.20000,
,,,-00.002184000000, -24.00000,
,,,-00.002180000000, -24.00000,
,,,-00.002176000000, -24.40000,
,,,-00.002172000000, -24.80000,
,,,-00.002168000000, -25.20000,
,,,-00.002164000000, -25.20000,
,,,-00.002160000000, -25.60000,
,,,-00.002156000000, -25.60000,
,,,-00.002152000000, -26.00000,
,,,-00.002148000000, -26.00000,
,,,-00.002144000000, -26.40000,
,,,-00.002140000000, -26.40000,
,,,-00.002136000000, -26.80000,
,,,-00.002132000000, -26.80000,
,,,-00.002128000000, -27.20000,
,,,-00.002124000000, -27.20000,
,,,-00.002120000000, -27.60000,
,,,-00.002116000000, -27.20000,
,,,-00.002112000000, -27.60000,
,,,-00.002108000000, -27.60000,
,,,-00.002104000000, -27.60000,
,,,-00.002100000000, -27.60000,
,,,-00.002096000000, -28.00000,
,,,-00.002092000000, -28.00000,
,,,-00.002088000000, -28.00000,
,,,-00.002084000000, -28.00000,
,,,-00.002080000000, -28.00000,
,,,-00.002076000000, -28.00000,
,,,-00.002072000000, -28.40000,
,,,-00.002068000000, -28.00000,
,,,-00.002064000000, -28.40000,
,,,-00.002060000000, -28.00000,
,,,-00.002056000000, -28.00000,
,,,-00.002052000000, -28.40000,
,,,-00.002048000000, -28.40000,
,,,-00.002044000000, -28.40000,
,,,-00.002040000000, -28.40000,
,,,-00.002036000000, -28.40000,
,,,-00.002032000000, -28.40000,
,,,-00.002028000000, -28.00000,
,,,-00.002024000000, -27.60000,
,,,-00.002020000000, -28.00000,
,,,-00.002016000000, -28.00000,
,,,-00.002012000000, -28.00000,
,,,-00.002008000000, -27.60000,
,,,-00.002004000000, -28.00000,
,,,-00.002000000000, -28.00000,
,,,-00.001996000000, -28.00000,
,,,-00.001992000000, -28.00000,
,,,-00.001988000000, -28.00000,
,,,-00.001984000000, -28.00000,
,,,-00.001980000000, -27.60000,
,,,-00.001976000000, -27.60000,
,,,-00.001972000000, -27.60000,
,,,-00.001968000000, -27.60000,
,,,-00.001964000000, -27.60000,
